-51.4808,46.9597,88.9021,44.451,-13.3336,-25.7404,10.2982,1.55649e-307
-51.5073,46.9162,88.8925,44.4463,-13.3336,-25.7537,10.2981,1.55649e-307
-51.495,46.9649,88.8691,44.4346,-13.3336,-25.7475,10.2981,1.55649e-307
-51.5067,46.9752,88.8953,44.4476,-13.3335,-25.7534,10.2981,1.55649e-307
-51.4825,46.952,88.8775,44.4387,-13.3334,-25.7412,10.2983,1.55649e-307
-51.4747,46.9647,88.9033,44.4516,-13.3333,-25.7374,10.2981,1.55649e-307
-51.4889,46.9626,88.8991,44.4495,-13.3334,-25.7444,10.298,1.55649e-307
-51.5164,46.9206,88.8906,44.4453,-13.3333,-25.7582,10.298,1.55649e-307
-51.5038,46.9738,88.9051,44.4526,-13.3335,-25.7519,10.2982,1.55649e-307
-51.4792,46.9611,88.8959,44.448,-13.3336,-25.7396,10.2983,1.55649e-307
-51.4834,46.9597,88.8923,44.4462,-13.3335,-25.7417,10.2982,1.55649e-307
-51.4691,46.9566,88.9009,44.4505,-13.3336,-25.7345,10.298,1.55649e-307
-51.4954,46.9768,88.9006,44.4503,-13.3335,-25.7477,10.298,1.55649e-307
-51.495,46.9579,88.8594,44.4297,-13.3336,-25.7475,10.298,1.55649e-307
-51.4832,46.9228,88.8818,44.4409,-13.3333,-25.7416,10.2981,1.55649e-307
-51.49,46.9656,88.8917,44.4458,-13.3334,-25.745,10.298,1.55649e-307
-51.4956,46.9673,88.9011,44.4505,-13.3336,-25.7478,10.2979,1.55649e-307
-51.5321,46.9629,88.9184,44.4592,-13.3336,-25.7661,10.298,1.55649e-307
-51.4959,46.9636,88.8492,44.4246,-13.3337,-25.748,10.2982,1.55649e-307
-51.5021,46.9618,88.8618,44.4309,-13.3334,-25.7511,10.2981,1.55649e-307
-51.51,46.9647,88.8706,44.4353,-13.3333,-25.755,10.2982,1.55649e-307
-51.5052,46.9565,88.8688,44.4344,-13.3331,-25.7526,10.2983,1.55649e-307
-51.502,46.9508,88.8815,44.4407,-13.333,-25.751,10.2985,1.55649e-307
-51.479,46.9602,88.8944,44.4472,-13.3329,-25.7395,10.2985,1.55649e-307
-51.4909,46.9599,88.9088,44.4544,-13.333,-25.7455,10.2985,1.55649e-307
-51.4784,46.9417,88.8573,44.4287,-13.3332,-25.7392,10.2984,1.55649e-307
-51.4916,46.9416,88.8728,44.4364,-13.3331,-25.7458,10.2984,1.55649e-307
-51.4695,46.9453,88.8906,44.4453,-13.333,-25.7348,10.2985,1.55649e-307
-51.5019,46.9454,88.8747,44.4374,-13.3332,-25.7509,10.2983,1.55649e-307
-51.49,46.9442,88.8702,44.4351,-13.3331,-25.745,10.2983,1.55649e-307
-51.4949,46.935,88.8699,44.435,-13.3328,-25.7474,10.2985,1.55649e-307
-51.4847,46.9292,88.8728,44.4364,-13.3327,-25.7423,10.2985,1.55649e-307
-51.4948,46.9743,88.901,44.4505,-13.3327,-25.7474,10.2985,1.55649e-307
-51.5092,46.9609,88.8528,44.4264,-13.3328,-25.7546,10.2986,1.55649e-307
-51.4954,46.9641,88.8904,44.4452,-13.3326,-25.7477,10.2988,1.55649e-307
-51.5126,46.9467,88.9173,44.4586,-13.3326,-25.7563,10.2987,1.55649e-307
-51.4933,46.95,88.8918,44.4459,-13.3328,-25.7466,10.2988,1.55649e-307
-796.857,1546.91,2403,1201.5,-0,-398.429,-0,2.88898e-307
-795.923,1553.38,2427.6,1213.8,-360.45,-397.962,159.371,2.88898e-307
-794.923,1558.7,2446.71,1223.36,-362.295,-397.462,159.278,2.88898e-307
-792.718,1565.1,2470.27,1235.14,-363.865,-396.359,159.18,2.88898e-307
-790.126,1568.38,2488.8,1244.4,-365.534,-395.063,159.021,2.88898e-307
-786.099,1572.22,2511.53,1255.76,-367.091,-393.049,158.822,2.88898e-307
-781.789,1575.33,2529.35,1264.68,-368.698,-390.895,158.555,2.88898e-307
-774.999,1579.07,2551.38,1275.69,-370.227,-387.5,158.241,2.88898e-307
-768.872,1582.52,2568.42,1284.21,-371.787,-384.436,157.836,2.88898e-307
-760.772,1585.86,2589.99,1295,-373.284,-380.386,157.385,2.88898e-307
-753.813,1587.57,2607.78,1303.89,-374.806,-376.906,156.862,2.88898e-307
-745.405,1589.03,2629.77,1314.89,-376.293,-372.703,156.307,2.88898e-307
-738.364,1590.62,2647.72,1323.86,-377.808,-369.182,155.705,2.88898e-307
-730.93,1594.17,2670.79,1335.39,-379.296,-365.465,155.087,2.88898e-307
-725.931,1598.63,2689.68,1344.84,-380.819,-362.966,154.451,2.88898e-307
-722.018,1604.73,2708.84,1354.42,-382.328,-361.009,153.834,2.88898e-307
-719.288,1615.01,2732.35,1366.17,-383.828,-359.644,153.244,2.88898e-307
-718.136,1624.52,2751.87,1375.93,-385.359,-359.068,152.692,2.88898e-307
-718.922,1636.91,2776.01,1388.01,-386.882,-359.461,152.189,2.88898e-307
-721.148,1647.91,2794.96,1397.48,-388.436,-360.574,151.746,2.88898e-307
-725.909,1663.4,2817.77,1408.88,-389.976,-362.954,151.37,2.88898e-307
-730.917,1676.12,2830.33,1415.17,-391.533,-365.459,151.076,2.88898e-307
-738.833,1684.98,2830.64,1415.32,-393.034,-369.416,150.853,2.88898e-307
-751.419,1695.84,2829.09,1414.54,-394.406,-375.709,150.719,2.88898e-307
-763.008,1704.22,2827.86,1413.93,-395.654,-381.504,150.701,2.88898e-307
-779.01,1715.38,2827.1,1413.55,-396.795,-389.505,150.777,2.88898e-307
-793.732,1722.42,2827.31,1413.65,-397.844,-396.866,150.97,2.88898e-307
-814.294,1730.57,2828.6,1414.3,-398.816,-407.147,151.258,2.88898e-307
-837.215,1737.32,2831.73,1415.87,-399.726,-418.608,151.673,2.88898e-307
-857.28,1743.07,2835.13,1417.57,-400.589,-428.64,152.216,2.88898e-307
-879.599,1749.12,2839.31,1419.66,-401.412,-439.799,152.858,2.88898e-307
-903.472,1755.69,2844.08,1422.04,-402.202,-451.736,153.602,2.88898e-307
-929.397,1763.2,2848.53,1424.26,-402.965,-464.698,154.448,2.88898e-307
-963.03,1769.32,2850.94,1425.47,-403.701,-481.515,155.401,2.88898e-307
-997.472,1773.88,2849,1424.5,-405.737,-498.736,156.408,2.88898e-307
-1026.5,1776.82,2847.45,1423.73,-407.653,-513.251,157.629,2.88898e-307
-1065.68,1779.86,2845.29,1422.65,-409.475,-532.838,159.033,2.88898e-307
-1098.33,1781.69,2843.23,1421.61,-411.179,-549.166,160.687,2.88898e-307
-1131.87,1783.73,2841.13,1420.56,-412.79,-565.937,162.555,2.88898e-307
-1175.76,1787.04,2837.27,1418.63,-414.288,-587.879,164.651,2.88898e-307
-1211.53,1789.17,2833.49,1416.74,-415.688,-605.765,167.038,2.88898e-307
-1256.47,1791.68,2827.52,1413.76,-416.97,-628.233,169.684,2.88898e-307
-1292.21,1793.81,2821.17,1410.59,-418.148,-646.105,172.639,2.88898e-307
-1327.44,1795.2,2813.36,1406.68,-419.199,-663.718,175.86,2.88898e-307
-1370.17,1795.33,2801.67,1400.83,-420.133,-685.085,179.336,2.88898e-307
-1403.53,1794.39,2791.08,1395.54,-420.915,-701.764,183.123,2.88898e-307
-1434.98,1794.11,2778.27,1389.14,-421.566,-717.492,187.154,2.88898e-307
-1473.63,1792.04,2759.74,1379.87,-422.055,-736.817,191.421,2.88898e-307
-1502.53,1791.09,2742.85,1371.43,-422.373,-751.266,195.953,2.88898e-307
-1530.21,1789.53,2724.77,1362.38,-422.528,-765.103,200.683,2.88898e-307
-1563.17,1786.81,2699.21,1349.61,-422.493,-781.587,205.598,2.88898e-307
-1588.75,1783.89,2677.03,1338.52,-422.254,-794.375,210.719,2.88898e-307
-1618.42,1780.13,2646.48,1323.24,-421.804,-809.208,215.991,2.88898e-307
-1640.56,1776.26,2619.97,1309.98,-421.129,-820.281,221.429,2.88898e-307
-1660.69,1771.83,2591.5,1295.75,-420.23,-830.344,226.972,2.88898e-307
-1684.76,1765.12,2553.81,1276.9,-419.144,-842.379,232.607,2.88898e-307
-1702.01,1759.5,2521.64,1260.82,-417.886,-851.005,238.34,2.88898e-307
-1720.43,1751.93,2479.19,1239.6,-416.489,-860.215,244.101,2.88898e-307
-1733.75,1744.23,2443.76,1221.88,-414.904,-866.877,249.904,2.88898e-307
-1747.58,1734.02,2396.85,1198.42,-413.161,-873.792,255.69,2.88898e-307
-1755.56,1724.87,2358.59,1179.3,-411.205,-877.778,261.471,2.88898e-307
-1763.77,1709.11,2308.97,1154.48,-409.068,-881.886,267.176,2.88898e-307
-1767.54,1694.92,2268.04,1134.02,-406.692,-883.771,272.791,2.88898e-307
-1769.16,1679.35,2225.98,1112.99,-404.114,-884.58,278.308,2.88898e-307
-1768.03,1657.35,2172.64,1086.32,-401.327,-884.016,283.699,2.88898e-307
-1765.54,1639.25,2128.71,1064.35,-398.275,-882.769,288.939,2.88898e-307
-1759.19,1616.04,2072.82,1036.41,-395.003,-879.597,294.006,2.88898e-307
-1752.17,1597.33,2027.41,1013.7,-391.466,-876.087,298.832,2.88898e-307
-1743.39,1578.93,1981.29,990.646,-387.731,-871.693,303.406,2.88898e-307
-1730.39,1557.66,1923.35,961.674,-383.794,-865.194,307.75,2.88898e-307
-1718.35,1541.22,1876.11,938.053,-379.603,-859.176,311.779,2.88898e-307
-1701.07,1521.71,1815.65,907.825,-375.207,-850.534,315.537,2.88898e-307
-1682.09,1504.19,1756.01,878.006,-370.546,-841.043,318.986,2.88898e-307
-1666.23,1492.43,1707.27,853.634,-365.631,-833.117,322.055,2.88898e-307
-1649.15,1482.27,1658.43,829.217,-360.512,-824.573,324.811,2.88898e-307
-1627.05,1472.51,1597.19,798.594,-355.198,-813.524,327.191,2.88898e-307
-1608.39,1466.84,1548.26,774.129,-349.635,-804.197,329.22,2.88898e-307
-1589.82,1462.52,1499.39,749.696,-343.884,-794.908,330.923,2.88898e-307
-1565.38,1461.53,1437.64,718.82,-337.965,-782.689,332.254,2.88898e-307
-1545.09,1458.83,1388.63,694.317,-331.813,-772.544,333.235,2.88898e-307
-1525.31,1458.2,1340.05,670.026,-325.496,-762.655,333.902,2.88898e-307
-1503.73,1459.71,1291.7,645.851,-319.043,-751.863,334.215,2.88898e-307
-1475.98,1462.12,1232.24,616.122,-312.447,-737.992,334.223,2.88898e-307
-1454.75,1465.95,1184.02,592.01,-305.663,-727.377,333.894,2.88898e-307
-1432.02,1470.73,1136.59,568.297,-298.776,-716.009,333.237,2.88898e-307
-1408.42,1477.37,1091.37,545.687,-291.774,-704.21,332.287,2.88898e-307
-1379.29,1485.04,1031.56,515.779,-284.705,-689.644,331.014,2.88898e-307
-1354.83,1491.21,985.504,492.752,-277.485,-677.413,329.431,2.88898e-307
-1331.96,1499.19,936.573,468.287,-270.185,-665.98,327.577,2.88898e-307
-1298.23,1507.02,883.8,441.9,-262.834,-649.114,325.439,2.88898e-307
-1272.45,1514.15,836.282,418.141,-255.389,-636.227,322.992,2.88898e-307
-1245.8,1521.74,792.842,396.421,-247.921,-622.901,320.277,2.88898e-307
-1211.75,1529.77,737.869,368.934,-240.417,-605.877,317.319,2.88898e-307
-1183.28,1535.53,694.596,347.298,-232.876,-591.638,314.072,2.88898e-307
-1156.01,1542.37,649.625,324.813,-225.313,-578.007,310.604,2.88898e-307
-1128.16,1551.63,603.867,301.933,-217.77,-564.078,306.92,2.88898e-307
-1088.25,1558.03,554.253,277.126,-210.206,-544.123,303.045,2.88898e-307
-1058.39,1567.51,510.638,255.319,-202.607,-529.196,298.918,2.88898e-307
-1034.06,1570.98,480.217,240.109,-195.052,-517.028,294.617,2.88898e-307
-1003.45,1578.5,438.408,219.204,-187.559,-501.727,290.184,2.88898e-307
-964.847,1587.5,386.878,193.439,-180.13,-482.423,285.604,2.88898e-307
-932.153,1592.06,347.202,173.601,-172.673,-466.077,280.832,2.88898e-307
-900.243,1598.04,307.173,153.587,-165.246,-450.122,275.916,2.88898e-307
-867.671,1602.3,268.245,134.123,-157.899,-433.836,270.885,2.88898e-307
-826.673,1606.99,220.352,110.176,-150.591,-413.337,265.729,2.88898e-307
-793.472,1610.1,182.843,91.4215,-143.339,-396.736,260.43,2.88898e-307
-760.001,1612.88,145.898,72.949,-136.189,-380.001,255.044,2.88898e-307
-726.813,1615.22,109.703,54.8516,-129.092,-363.406,249.552,2.88898e-307
-693.564,1617.38,74.2508,37.1254,-122.052,-346.782,243.962,2.88898e-307
-652.006,1619.45,31.2595,15.6297,-115.129,-326.003,238.304,2.88898e-307
-618.745,1620.31,-2.8217,-1.41085,-108.234,-309.372,232.508,2.88898e-307
-585.569,1622.72,-35.686,-17.843,-101.406,-292.784,226.623,2.88898e-307
-553.032,1623.64,-67.3079,-33.6539,-94.7088,-276.516,220.685,2.88898e-307
-512.15,1623.4,-106.026,-53.0128,-88.0909,-256.075,214.672,2.88898e-307
-471.855,1623.54,-142.824,-71.412,-81.5179,-235.927,208.532,2.88898e-307
-439.697,1624.22,-171.164,-85.5822,-74.9973,-219.849,202.278,2.88898e-307
-407.943,1623.23,-198.747,-99.3735,-68.6182,-203.971,195.998,2.88898e-307
-376.895,1623.74,-224.943,-112.472,-62.3329,-188.448,189.653,2.88898e-307
-338.399,1623.69,-256.398,-128.199,-56.1441,1330.8,183.259,2.88898e-307
-308.274,1623.63,-280.436,-140.218,-50.0178,1345.86,158.592,2.88898e-307
-278.611,1623.55,-303.5,-151.75,-44.0542,1360.69,133.919,2.88898e-307
-242.35,1622.38,-330.524,-165.262,-38.1951,1378.82,109.215,2.88898e-307
-214.045,1623.02,-351.084,-175.542,-32.4356,1392.98,84.4291,2.88898e-307
-186.797,1623.51,-370.719,-185.36,-26.8225,1406.6,59.6764,2.88898e-307
-153.988,1624.69,-393.557,-196.779,-21.3361,1423.01,34.9149,2.88898e-307
-129.667,1626.63,-411.056,-205.528,-15.9434,1435.17,10.116,2.88898e-307
-106.862,1628.99,-427.409,-213.705,-10.721,1446.57,-14.6239,2.88898e-307
-81.428,1631.96,-446.533,-223.266,-5.62095,1459.29,-39.3294,2.88898e-307
-63.7484,1637.11,-460.642,-230.321,-0.638416,1468.13,-64.0239,2.88898e-307
-49.9435,1641.95,-474.558,-237.279,4.20026,1475.03,-88.6567,2.88898e-307
-38.5564,1648.9,-486.723,-243.361,8.87667,1480.72,-113.131,2.88898e-307
-29.6124,1660.31,-499.208,-249.604,13.4101,1485.19,-137.494,2.88898e-307
-27.5384,1669.55,-508.668,-254.334,17.8621,1486.23,-161.763,2.88898e-307
-30.1904,1681.14,-518.076,-259.038,22.167,1484.9,-185.86,2.88898e-307
-36.9707,1694.32,-526.395,-263.197,26.2804,1481.51,-209.706,2.88898e-307
-48.424,1707.85,-533.567,-266.783,30.2513,1475.79,-233.313,2.88898e-307
-68.4187,1725.75,-541.241,-270.62,34.0728,1465.79,-256.658,2.88898e-307
-89.5456,1740.73,-547.796,-273.898,37.7523,1455.23,-279.683,2.88898e-307
-121.054,1759.58,-553.716,-276.858,41.2439,1439.47,-302.333,2.88898e-307
-149.973,1774.19,-557.66,-278.83,44.5919,1425.01,-324.59,2.88898e-307
-191.376,1793.55,-563.086,-281.543,47.7899,1404.31,-346.469,2.88898e-307
-237.518,1813.12,-565.798,-282.899,50.848,1381.24,-367.896,2.88898e-307
-278.998,1828.67,-567.39,-283.695,53.7573,1360.5,-388.841,2.88898e-307
-333.934,1848.27,-571.03,-285.515,56.4785,1333.03,-409.284,2.88898e-307
-380.529,1864.1,-572.331,-286.166,59.0612,1309.74,-429.192,2.88898e-307
-441.921,1884.12,-573.149,-286.575,61.5005,1279.04,-448.616,2.88898e-307
-493.175,1900.52,-573.111,-286.555,63.7998,1253.41,-467.471,2.88898e-307
-559.182,1920.02,-573.036,-286.518,65.9229,1220.41,-485.768,2.88898e-307
-613.394,1934.15,-572.896,-286.448,67.8784,1193.3,-503.421,2.88898e-307
-682.734,1952.71,-572.199,-286.1,69.7045,1158.63,-520.55,2.88898e-307
-738.776,1968.48,-571.054,-285.527,71.402,1130.61,-537.066,2.88898e-307
-809.409,1987.83,-569.971,-284.985,72.9752,1095.3,-553.055,2.88898e-307
-866.457,2003.29,-568.881,-284.441,74.4006,1066.77,-550.2,2.88898e-307
-937.622,2022.26,-567.623,-283.812,75.7117,1031.19,-546.817,2.88898e-307
-994.226,2036.48,-566.235,-283.118,76.9122,1002.89,-542.823,2.88898e-307
-1064.8,2053.45,-564.775,-282.388,77.9836,967.599,-538.267,2.88898e-307
-1120.3,2067.26,-563.317,-281.658,78.955,939.848,-533.11,2.88898e-307
-1189.01,2083.51,-561.599,-280.8,79.8304,905.493,-527.453,2.88898e-307
-1243.46,2096.85,-560.08,-280.04,80.5942,878.271,-521.18,2.88898e-307
-1309.76,2113.85,-557.974,-278.987,81.2716,845.119,-514.43,2.88898e-307
-1362.24,2127.9,-556.047,-278.024,81.8651,818.882,-507.139,2.88898e-307
-1425.94,2145.28,-553.217,-276.608,82.3629,787.03,-499.377,2.88898e-307
-1475.81,2158.95,-550.426,-275.213,82.7837,762.096,-491.121,2.88898e-307
-1536.52,2174.92,-545.847,-272.924,83.1285,731.742,-482.48,2.88898e-307
-1583.64,2188.08,-541.707,-270.853,83.3973,708.179,-473.401,2.88898e-307
-1640.48,2204.31,-536.216,-268.108,83.5905,679.762,-463.983,2.88898e-307
-1684.88,2218.13,-529.717,-264.859,83.7157,657.559,-454.207,2.88898e-307
-1738.47,2236,-521.926,-260.963,83.7686,630.767,-444.179,2.88898e-307
-1779.86,2249.98,-514.374,-257.187,83.7483,610.068,-433.867,2.88898e-307
-1828.95,2264.09,-502.827,-251.413,83.661,585.527,-423.373,2.88898e-307
-1868.31,2280.71,-494.667,-247.334,83.4864,565.847,-412.703,2.88898e-307
-1914.28,2298.02,-481.87,-240.935,83.2449,542.859,-401.923,2.88898e-307
-1950.49,2309.75,-463.544,-231.772,82.9184,524.755,-391.055,2.88898e-307
-1991.36,2329,-455.753,-227.876,82.4906,504.319,-380.143,2.88898e-307
-2023,2340.64,-442.714,-221.357,82.0027,488.498,-369.234,2.88898e-307
-2053.49,2355.36,-430.197,-215.099,81.4432,473.257,-358.413,2.88898e-307
-2088.96,2371.84,-409.503,-204.751,80.8196,455.52,-347.658,2.88898e-307
-2122.06,2390.89,-401.751,-200.876,80.0854,438.969,-337.022,2.88898e-307
-2146.09,2404.94,-374.147,-187.073,79.31,426.957,-326.467,2.88898e-307
-2170.98,2418.77,-356.951,-178.475,78.4055,414.51,-316.139,2.88898e-307
-2192.7,2432.17,-338.733,-169.366,77.4229,403.648,-305.97,2.88898e-307
-2212.33,2445.12,-320.486,-160.243,76.3579,393.834,-296.07,2.88898e-307
-2233.32,2458.08,-300.616,-150.308,75.2106,383.339,-286.379,2.88898e-307
-2249.8,2471.84,-282.269,-141.134,73.9761,375.1,-276.982,2.88898e-307
-2266.33,2484.2,-262.998,-131.499,72.6635,366.837,-267.824,2.88898e-307
-2287.45,2498.83,-236.099,-118.049,71.2681,356.273,-258.994,2.88898e-307
-2302.02,2511.23,-215.496,-107.748,69.7555,348.991,-250.382,2.88898e-307
-2316.65,2521.55,-193.003,-96.5013,68.1549,341.676,-242.113,2.88898e-307
-2332.84,2533.23,-170.598,-85.2991,66.4584,333.579,-234.099,2.88898e-307
-2350.47,2546.33,-145.34,-72.6702,64.6667,324.767,-226.413,2.88898e-307
-2364.67,2557.63,-122.037,-61.0186,62.7668,317.666,-218.958,2.88898e-307
-2382.78,2569.19,-92.831,-46.4155,60.7688,308.609,-211.833,2.88898e-307
-2396.04,2578.82,-72.214,-36.107,58.6449,301.981,-204.928,2.88898e-307
-2410.54,2588.04,-50.6497,-25.3248,56.4369,294.731,-198.344,2.88898e-307
-2428.45,2600.6,-22.6448,-11.3224,54.1396,285.777,-191.991,2.88898e-307
-2440.85,2611.28,-1.47264,-0.736319,51.728,279.576,-185.915,2.88898e-307
-2454.63,2620.77,18.1971,9.09853,49.2327,272.687,-180.066,2.88898e-307
-2468.32,2629.86,38.9646,19.4823,46.6689,265.841,-174.502,2.88898e-307
-2483.46,2636.04,58.5186,29.2593,44.0295,258.27,-169.14,2.88898e-307
-2499.94,2648.32,85.4028,42.7014,41.3261,250.03,-164.031,2.88898e-307
-2512.33,2657.84,103.024,51.512,38.5301,243.834,-159.092,2.88898e-307
-2525.25,2669.99,123.478,61.739,35.6894,237.374,-154.402,2.88898e-307
-2541.5,2676.51,146.357,73.1783,32.7901,229.25,-149.884,2.88898e-307
-2553.51,2688.68,165.24,82.6202,29.8393,223.244,-145.566,2.88898e-307
-2566.33,2695.27,184.243,92.1213,26.8397,216.835,-141.413,2.88898e-307
-2581.22,2706.2,208.047,104.023,23.8119,209.391,-137.461,2.88898e-307
-2591.35,2718.22,225.232,112.616,20.7592,204.327,-133.638,2.88898e-307
-2602.21,2725.8,243.01,121.505,17.6638,198.896,-130.002,2.88898e-307
-2612.7,2735.92,261.526,130.763,14.5469,193.652,-126.492,2.88898e-307
-2625.01,2746.37,284.424,142.212,11.4027,187.493,-123.103,2.88898e-307
-2634.55,2757.03,302.577,151.288,8.24851,182.724,-119.854,2.88898e-307
-2643.64,2765.97,318.436,159.218,5.04702,178.182,-116.748,2.88898e-307
-2652.42,2778.51,337.038,168.519,1.89891,173.79,-113.732,2.88898e-307
-2662.79,2795.47,361.004,180.502,-1.25558,168.603,-110.815,2.88898e-307
-2675.15,2809.52,384.793,192.397,-4.4362,162.424,-107.966,2.88898e-307
-2680.67,2824.39,399.429,199.714,-7.64202,159.664,-105.161,2.88898e-307
-2688.44,2837.83,417.294,208.647,-10.824,155.778,-102.449,2.88898e-307
-2698.33,2858.03,438.689,219.345,-14.0039,150.833,-99.7909,2.88898e-307
-2708.52,2876.18,460.584,230.292,-17.1934,145.742,-97.1727,2.88898e-307
-2716.33,2891.45,477.225,238.613,-20.3601,141.837,-94.6208,2.88898e-307
-2726.56,2910,498.739,249.369,-23.5088,136.719,-92.1098,2.88898e-307
-2734.65,2919.62,515.27,257.635,-26.6531,132.674,-89.6255,2.88898e-307
-2745.38,2935.86,534.018,267.009,-29.7707,127.309,-87.1903,2.88898e-307
-2753.44,2943.66,550.768,275.384,-32.8587,123.279,-84.7969,2.88898e-307
-2763.03,2950.59,570.297,285.148,-35.9169,118.486,-82.4406,2.88898e-307
